grid_id,date,temperature,humidity,precipitation,wind,day_of_week,month,is_weekend,is_holiday,lag_1,lag_3,lag_7,rolling_sum_7,rolling_sum_14,grid_id_enc,rf_prob,rf_pred,temperature_shap,humidity_shap,precipitation_shap,wind_shap,day_of_week_shap,month_shap,is_weekend_shap,is_holiday_shap,lag_1_shap,lag_3_shap,lag_7_shap,rolling_sum_7_shap,rolling_sum_14_shap,grid_id_enc_shap,top_driver_1,top_driver_2,top_driver_3,top_driver_1_shap,top_driver_2_shap,top_driver_3_shap,explanation_text
r14_c13,2024-12-01,3.7,64.0,0.0,12.5,6,12,1,0,0.0,0.0,0.0,0.0,0.0,70,0.1545424031981517,0,-0.04773339059913999,-0.023057511697075886,0.01124715996051692,-0.022513984261100465,-0.009806332670613283,-0.03901103258485846,0.00024091225788527683,-0.0006912193162383624,-0.0009015949186263112,4.26106132569618e-05,-0.00016710817948395606,-0.011568151014084236,-0.025769597771043883,-0.1755666995708644,grid_id_enc,temperature,month,-0.1755666995708644,-0.04773339059913999,-0.03901103258485846,"Risk remains lower mainly because location history (decreases risk), temperature (decreases risk), and month (decreases risk)."
r17_c5,2024-11-10,15.0,77.0,1.5,21.4,6,11,1,0,0.0,0.0,0.0,0.0,0.0,126,0.16147499717424996,0,0.008276653577262419,-0.055707852188433556,-0.015148481050204006,-0.030786477989452825,-0.016375695492226113,-0.11009169769275326,-0.01345752265607093,3.5145767443643496e-05,-0.0005011172286569981,-1.4707052830538184e-05,-0.00023081402050291103,-0.005343492432929026,-0.022121680273901254,-0.0768556070421197,month,grid_id_enc,humidity,-0.11009169769275326,-0.0768556070421197,-0.055707852188433556,"Risk remains lower mainly because month (decreases risk), location history (decreases risk), and humidity (decreases risk)."
r12_c1,2024-12-22,1.8,69.0,0.0,10.1,6,12,1,0,0.0,0.0,0.0,0.0,0.0,31,0.16838192916122838,0,-0.025204586047792518,-0.02064554210502831,0.009304644107489823,-0.04401465546364722,-0.002736184713010911,-0.03691400323442846,0.002488082223537788,-0.00053876151245358,-0.0007012343511941124,3.756232828430381e-05,-0.00023151194691426662,-0.00807124494186739,-0.015125935253410145,-0.1890630428779603,grid_id_enc,wind,month,-0.1890630428779603,-0.04401465546364722,-0.03691400323442846,"Risk remains lower mainly because location history (decreases risk), wind (decreases risk), and month (decreases risk)."
r30_c15,2024-12-13,6.0,67.0,0.0,11.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,298,0.13923682483454886,0,-0.006489875941561662,-0.03218694708471198,0.009963609563296904,0.0027041130497162326,-0.010356351056253509,-0.024059678162610412,-0.0030152132271208804,-0.0013247636873478896,-0.0006612354003546491,7.639807797431613e-05,-9.171230351080204e-05,-0.007040047054097069,-0.02043066030054575,-0.2676491545879482,grid_id_enc,humidity,month,-0.2676491545879482,-0.03218694708471198,-0.024059678162610412,"Risk remains lower mainly because location history (decreases risk), humidity (decreases risk), and month (decreases risk)."
r16_c14,2024-11-18,15.0,78.0,0.0,10.5,0,11,0,0,0.0,0.0,0.0,0.0,0.0,103,0.1739941301134121,0,-0.011101253473549701,-0.055937002155099586,0.007330765741632427,-0.023785983542034508,-0.0175019617485327,-0.04285451753876909,-0.0036638853760636255,0.0005557874945938998,-0.0005697392192621898,0.00011182505073137501,-1.4999802311201506e-05,-0.009549302906208833,-0.018300410087133553,-0.15052353527420437,grid_id_enc,humidity,month,-0.15052353527420437,-0.055937002155099586,-0.04285451753876909,"Risk remains lower mainly because location history (decreases risk), humidity (decreases risk), and month (decreases risk)."
r17_c11,2024-10-27,17.5,76.0,0.0,16.2,6,10,1,0,0.0,0.0,0.0,0.0,0.0,115,0.15810715920368115,0,0.0053821916418999435,-0.07808003525199525,0.007807013163690758,-0.016317960299214104,-0.03296317527957784,-0.08272519151082824,-0.016370964026772655,-1.6786464909276507e-05,-0.0007631095957155561,0.00010838583535476479,-0.00013063072924760673,-0.008309030921398685,-0.025552223591209604,-0.09375966671601713,grid_id_enc,month,humidity,-0.09375966671601713,-0.08272519151082824,-0.07808003525199525,"Risk remains lower mainly because location history (decreases risk), month (decreases risk), and humidity (decreases risk)."
r13_c8,2024-10-25,18.4,60.0,0.0,10.9,4,10,0,0,0.0,0.0,0.0,0.0,0.0,63,0.1648436296203239,0,-0.004097224945128626,-0.0014473540045230532,0.013851993032225573,-0.021121755000675663,-0.0036303202855565045,-0.06408698765904378,-0.0064505856893426715,-0.00030592219984592977,-0.0006324074592302386,5.429747830966343e-05,-3.0262105601236847e-05,-0.005983571776468516,-0.02182647776423322,-0.2192481349501874,grid_id_enc,month,rolling_sum_14,-0.2192481349501874,-0.06408698765904378,-0.02182647776423322,"Risk remains lower mainly because location history (decreases risk), month (decreases risk), and recent 14-period activity (decreases risk)."
r36_c17,2024-12-27,8.1,83.0,1.8,19.7,4,12,0,0,0.0,0.0,0.0,0.0,1.0,312,0.14086330185365192,0,-0.026524594104444157,-0.04447292957478411,-0.022145328620919003,-0.03678795025844218,-0.012818295377031105,-0.015268913219610375,-0.0017035433732793003,-0.002242795069093886,-0.0013754116671077928,0.00016561465713209916,-0.0004278879594457359,-0.006398458721057744,0.0616382950581648,-0.250572842866054,grid_id_enc,rolling_sum_14,humidity,-0.250572842866054,0.0616382950581648,-0.04447292957478411,"Risk remains lower mainly because location history (decreases risk), recent 14-period activity (increases risk), and humidity (decreases risk)."
r21_c3,2024-11-12,16.2,76.0,0.0,12.4,1,11,0,0,0.0,0.0,0.0,0.0,0.0,192,0.14182896463260805,0,0.0005795738313467266,-0.06351574068195566,0.002566382334594715,-0.013848924220921712,-0.02658930067324422,-0.08141188810534479,-0.005683358041783292,-0.0020399715899530376,-0.0007167459247445889,-1.5439844465493398e-05,-4.623348564703371e-05,-0.011535835731904238,-0.031096406568713552,-0.12461548961427796,grid_id_enc,month,humidity,-0.12461548961427796,-0.08141188810534479,-0.06351574068195566,"Risk remains lower mainly because location history (decreases risk), month (decreases risk), and humidity (decreases risk)."
r35_c23,2024-11-14,11.8,87.0,27.8,22.1,3,11,0,0,0.0,0.0,0.0,0.0,0.0,310,0.04676705502965937,0,-0.01492235459893276,-0.042021052668729235,-0.0644559497103641,-0.029012677886730818,-0.007273636079691982,-0.018364003833883178,-0.0011742117759579182,-0.002665584888839202,-0.0006965048830999366,-0.00011222734883825733,-9.294852971655772e-05,-0.006386457510747223,-0.017534950883149027,-0.24831872732128366,grid_id_enc,precipitation,humidity,-0.24831872732128366,-0.0644559497103641,-0.042021052668729235,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and humidity (decreases risk)."
r3_c12,2024-12-11,9.0,72.0,24.7,28.8,2,12,0,0,0.0,0.0,0.0,0.0,0.0,332,0.035950465873618886,0,-0.010974609101318054,-0.039295231485975496,-0.04982899691073661,-0.03890457084372829,-0.016317684092436766,-0.02987341064833504,-0.0019781408810579356,-0.0015445825557147766,-0.0007619885330287007,-4.5237266023662037e-05,-8.626049152300001e-05,-0.007407247105472576,-0.01770666331478503,-0.24912325384586975,grid_id_enc,precipitation,humidity,-0.24912325384586975,-0.04982899691073661,-0.039295231485975496,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and humidity (decreases risk)."
r41_c18,2024-12-11,9.0,72.0,24.7,28.8,2,12,0,0,0.0,0.0,0.0,0.0,0.0,336,0.039340025574177505,0,-0.01066946046711967,-0.03965227843241075,-0.05047767202341191,-0.03919940118482308,-0.01616490497915092,-0.02878799202644085,-0.0019448481091570576,-0.001116462610396358,-0.000762449826719622,-4.6192491864657105e-05,-9.05844197767792e-05,-0.007256740513743498,-0.0173474087297361,-0.2469419215606953,grid_id_enc,precipitation,humidity,-0.2469419215606953,-0.05047767202341191,-0.03965227843241075,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and humidity (decreases risk)."
r38_c25,2024-12-29,14.8,84.0,6.1,27.8,6,12,1,0,0.0,0.0,0.0,0.0,0.0,327,0.049488641087488246,0,-0.003407380305924615,-0.04216455640906874,-0.038581381384721024,-0.04234014289461386,-0.009438772110873905,-0.0386027686218637,-0.001892506310986741,-0.001257499868614645,-0.0007634479155028034,-2.8880984948367757e-05,-0.00017510667924109462,-0.00629512670190275,-0.02004115586096992,-0.2453209758129029,grid_id_enc,wind,humidity,-0.2453209758129029,-0.04234014289461386,-0.04216455640906874,"Risk remains lower mainly because location history (decreases risk), wind (decreases risk), and humidity (decreases risk)."
r30_c12,2024-11-06,20.5,87.0,0.8,18.4,2,11,0,0,0.0,0.0,0.0,0.0,0.0,296,0.04817306975160609,0,-0.04374315412705775,-0.04454196675505539,-0.0264541469805612,-0.019453815452638537,-0.013712385624334097,-0.032640109564244464,-0.0026558864532300374,-0.0013344509463022777,-0.0005677901804614944,-5.377081020578149e-05,-0.00010198702572514563,-0.006718839527902037,-0.017610357005780588,-0.2420366127445189,grid_id_enc,humidity,temperature,-0.2420366127445189,-0.04454196675505539,-0.04374315412705775,"Risk remains lower mainly because location history (decreases risk), humidity (decreases risk), and temperature (decreases risk)."
r36_c26,2024-10-28,15.4,75.0,0.0,14.2,0,10,0,0,0.0,0.0,0.0,0.0,0.0,317,0.0475306554039806,0,-0.01770930475226903,-0.05642718658795629,0.002999730775688992,-0.022986295062240297,-0.021157319683521233,-0.03247146566077495,-0.004051310863466569,-0.0029522659886699054,-0.0005283050725845235,3.5594039333509836e-05,-3.670737813636845e-05,-0.007841619095961436,-0.020978005148250767,-0.26816322706682755,grid_id_enc,humidity,month,-0.26816322706682755,-0.05642718658795629,-0.03247146566077495,"Risk remains lower mainly because location history (decreases risk), humidity (decreases risk), and month (decreases risk)."
r14_c20,2024-11-19,15.4,92.0,29.2,18.8,1,11,0,0,0.0,0.0,0.0,0.0,0.0,76,0.04561439403241683,0,-0.014169123792134159,-0.05811843029145408,-0.07739247039223472,-0.01734686172355187,-0.004494662185124278,-0.06062390689426423,-0.0005091412148450262,-0.000891470599704284,-0.0008950416876913782,-0.00021686046478191877,1.962695604881834e-05,-0.010743125135241319,-0.022430624293939275,-0.18637185719828786,grid_id_enc,precipitation,month,-0.18637185719828786,-0.07739247039223472,-0.06062390689426423,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and month (decreases risk)."
r30_c12,2024-12-11,9.0,72.0,24.7,28.8,2,12,0,0,0.0,0.0,0.0,0.0,0.0,296,0.04965248789707858,0,-0.012535832847169245,-0.03941099574475354,-0.05580605643888566,-0.04011008266191866,-0.008327110307638988,-0.03330329868751267,-0.0016070990062601134,-0.0018592022786269274,-0.0008230458547516032,-3.9837396217339515e-05,-8.29458534869209e-05,-0.007650352983161075,-0.016476952691930148,-0.23211304230023144,grid_id_enc,precipitation,wind,-0.23211304230023144,-0.05580605643888566,-0.04011008266191866,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and wind (decreases risk)."
r2_c12,2024-12-11,9.0,72.0,24.7,28.8,2,12,0,0,0.0,0.0,0.0,0.0,0.0,291,0.04968810142375371,0,-0.012054122832702572,-0.04033503153839497,-0.05690086992901397,-0.0451859860775237,-0.009020694162342255,-0.03193240370869928,-0.001117465192521779,-0.0015768682011067414,-0.0008190193059045129,-3.844813023596227e-05,-8.306339342187701e-05,-0.007649668460979659,-0.01619013934900131,-0.227206461244021,grid_id_enc,precipitation,wind,-0.227206461244021,-0.05690086992901397,-0.0451859860775237,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and wind (decreases risk)."
r37_c25,2024-11-06,20.5,87.0,0.8,18.4,2,11,0,0,0.0,0.0,0.0,0.0,0.0,322,0.04279046124896712,0,-0.039243683336827935,-0.03888978963666463,-0.020625358244625726,-0.022450337151423777,-0.015754935641457937,-0.03409931349917601,-0.003956761100877798,-0.001510774720053039,-0.0005507616133005578,-5.2625474099098635e-05,-0.00010362935049409079,-0.006732134970823546,-0.018860124134869684,-0.2541776528259612,grid_id_enc,temperature,humidity,-0.2541776528259612,-0.039243683336827935,-0.03888978963666463,"Risk remains lower mainly because location history (decreases risk), temperature (decreases risk), and humidity (decreases risk)."
r14_c4,2024-11-19,15.4,92.0,29.2,18.8,1,11,0,0,0.0,0.0,0.0,0.0,0.0,79,0.04561439403241683,0,-0.014478031090180837,-0.057638820732170866,-0.07760681552775231,-0.017629578757944277,-0.004587410308218781,-0.059671950317367516,-0.0004909473312946072,-0.0008129867638185204,-0.0008994104796078946,-0.00023400760094293566,1.3845228121796794e-05,-0.010582186747818663,-0.021994480137331924,-0.18757116835087825,grid_id_enc,precipitation,month,-0.18757116835087825,-0.07760681552775231,-0.059671950317367516,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and month (decreases risk)."
r15_c17,2024-12-11,9.0,72.0,24.7,28.8,2,12,0,0,0.0,0.0,0.0,0.0,0.0,91,0.04977247277287131,0,-0.008842344945360743,-0.04005786561294767,-0.0602432654865883,-0.04729849772685675,-0.01034068531606036,-0.08256683028276661,-0.0030376774288331035,-0.0009660748448692384,-0.0011485412179715112,-6.531210526013823e-05,-2.257493965503738e-05,-0.011573164183833222,-0.025449180984603012,-0.15841385510114503,grid_id_enc,month,precipitation,-0.15841385510114503,-0.08256683028276661,-0.0602432654865883,"Risk remains lower mainly because location history (decreases risk), month (decreases risk), and precipitation (decreases risk)."
r38_c25,2024-11-25,13.4,76.0,0.0,14.4,0,11,0,0,0.0,0.0,0.0,0.0,0.0,327,0.04963194515236869,0,-0.015930454334040677,-0.053592086756417405,0.003627983329485236,-0.020569090843068676,-0.022637073962725022,-0.033408924101995155,-0.003249391230603293,-0.002127181447437509,-0.0004973947688053284,3.114498617102426e-05,-0.0001106302358554733,-0.007806519172216711,-0.020340321495220838,-0.2735564577645161,grid_id_enc,humidity,month,-0.2735564577645161,-0.053592086756417405,-0.033408924101995155,"Risk remains lower mainly because location history (decreases risk), humidity (decreases risk), and month (decreases risk)."
r5_c8,2024-11-06,20.5,87.0,0.8,18.4,2,11,0,0,0.0,0.0,0.0,0.0,0.0,344,0.04602013429430608,0,-0.050307087559185885,-0.04740086718933144,-0.026057346655185543,-0.02786821692300233,-0.01641617425011975,-0.0229413716755686,-0.002103396494908791,-0.0008551049183458638,-0.0005541173547600739,-4.8665137255990315e-05,-9.82169831255952e-05,-0.006003228321187816,-0.018386195487544544,-0.23473821970579384,grid_id_enc,temperature,humidity,-0.23473821970579384,-0.050307087559185885,-0.04740086718933144,"Risk remains lower mainly because location history (decreases risk), temperature (decreases risk), and humidity (decreases risk)."
r37_c27,2024-12-18,14.2,90.0,1.3,15.2,2,12,0,0,0.0,0.0,0.0,0.0,0.0,324,0.049844768122458014,0,-0.014236490852438796,-0.045731086965818464,-0.019468822858410898,-0.019726879661485206,-0.01388785318521778,-0.02474178643486642,-0.00323737857352271,-0.0015575998411658833,-0.0004504014174955936,-3.297264402784353e-05,-0.00010155916048343052,-0.007129492440412862,-0.019197819051132266,-0.28045343174068116,grid_id_enc,humidity,month,-0.28045343174068116,-0.045731086965818464,-0.02474178643486642,"Risk remains lower mainly because location history (decreases risk), humidity (decreases risk), and month (decreases risk)."
r30_c18,2024-11-06,20.5,87.0,0.8,18.4,2,11,0,0,0.0,0.0,0.0,0.0,0.0,300,0.049730659108007134,0,-0.04361158547014679,-0.043855840182015715,-0.025731259019389375,-0.01927037189930565,-0.014282153581860845,-0.03285882772591701,-0.002657639876767463,-0.001398978768003312,-0.0005680941983128538,-5.3804627116346545e-05,-0.00010253178484877492,-0.006738094210485224,-0.017574217229139488,-0.24136428526830753,grid_id_enc,humidity,temperature,-0.24136428526830753,-0.043855840182015715,-0.04361158547014679,"Risk remains lower mainly because location history (decreases risk), humidity (decreases risk), and temperature (decreases risk)."
r5_c14,2024-11-14,11.8,87.0,27.8,22.1,3,11,0,0,0.0,0.0,0.0,0.0,0.0,343,0.044424992293615115,0,-0.016734052074471366,-0.048809054287076825,-0.0733658205678635,-0.03054942901268584,-0.008589123818769947,-0.013695528322139832,-0.000608139523747602,-0.0010261971332976303,-0.0006613559591647417,-0.00011502020253290191,-8.977192912145309e-05,-0.005844880337628822,-0.01753501806690895,-0.23774995942059854,grid_id_enc,precipitation,humidity,-0.23774995942059854,-0.0733658205678635,-0.048809054287076825,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and humidity (decreases risk)."
r3_c8,2024-11-06,20.5,87.0,0.8,18.4,2,11,0,0,0.0,0.0,0.0,0.0,0.0,333,0.04922677916683884,0,-0.04373719925951088,-0.03615169284951904,-0.02134719722186531,-0.023749225085653813,-0.017162400371437566,-0.03117474964375388,-0.001811213078022047,-0.001089278319238687,-0.0005476579627706174,-2.8892304192820693e-05,-9.79676157048374e-05,-0.006458850266059316,-0.01825260265871846,-0.24896263714633624,grid_id_enc,temperature,humidity,-0.24896263714633624,-0.04373719925951088,-0.03615169284951904,"Risk remains lower mainly because location history (decreases risk), temperature (decreases risk), and humidity (decreases risk)."
r36_c25,2024-11-14,11.8,87.0,27.8,22.1,3,11,0,0,0.0,0.0,0.0,0.0,0.0,316,0.046239418104804184,0,-0.014816793573626339,-0.04187464558761208,-0.0647729333833615,-0.029459627663469056,-0.00772715657825747,-0.01786456035387714,-0.0011935987118015898,-0.002469855766241539,-0.0006686331182719424,-0.00011491543907204238,-9.228080807495788e-05,-0.006444435551875977,-0.01749474807740952,-0.2485647402318674,grid_id_enc,precipitation,humidity,-0.2485647402318674,-0.0647729333833615,-0.04187464558761208,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and humidity (decreases risk)."
r14_c3,2024-11-19,15.4,92.0,29.2,18.8,1,11,0,0,0.0,0.0,0.0,0.0,0.0,78,0.04561439403241683,0,-0.01432198176874203,-0.058585802912746975,-0.07652469837990943,-0.017578323383295336,-0.004611527952239453,-0.059774603923845544,-0.0006183986611470153,-0.000832822837347482,-0.0008906155935282273,-0.00023395822556526225,1.5256264673139768e-05,-0.010621900289471664,-0.022207446163997373,-0.18739712509004325,grid_id_enc,precipitation,month,-0.18739712509004325,-0.07652469837990943,-0.059774603923845544,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and month (decreases risk)."
r15_c0,2024-12-11,9.0,72.0,24.7,28.8,2,12,0,0,0.0,0.0,0.0,0.0,0.0,84,0.0480868966033879,0,-0.009807049940416325,-0.03410145874016966,-0.05847804099528607,-0.04865754900505213,-0.00944581863180515,-0.09136304113987075,-0.0009235462093588299,-0.0007836006480906897,-0.001080665346657482,-7.94880850585886e-05,-1.7661454434916224e-05,-0.011587880123584504,-0.026033581207814283,-0.15935206481863515,grid_id_enc,month,precipitation,-0.15935206481863515,-0.09136304113987075,-0.05847804099528607,"Risk remains lower mainly because location history (decreases risk), month (decreases risk), and precipitation (decreases risk)."
r32_c17,2024-12-11,9.0,72.0,24.7,28.8,2,12,0,0,0.0,0.0,0.0,0.0,0.0,306,0.03632892139757798,0,-0.009933071841581261,-0.03916663775899446,-0.052280344094334,-0.039514162574880655,-0.01228799275906915,-0.030243915812692368,-0.002367822720609185,-0.001989279715037718,-0.0008181749944168647,-4.130583327550908e-05,-8.305872908960033e-05,-0.007590405523912096,-0.017903570117355307,-0.24924967907679782,grid_id_enc,precipitation,wind,-0.24924967907679782,-0.052280344094334,-0.039514162574880655,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and wind (decreases risk)."
r32_c17,2024-10-31,19.9,73.0,0.0,17.7,3,10,0,0,0.0,0.0,0.0,0.0,0.0,306,0.04896262989622758,0,-0.04749581595679,-0.05554427955138716,0.0029046879187206954,-0.020007122030993998,-0.012592778329222343,-0.046978448134157386,-0.0034361903653687418,-0.0022816832037929856,-0.0007690747795455064,1.2755099722004685e-05,-5.853128381133006e-05,-0.008053679515328935,-0.021014815799231364,-0.23552073712220764,grid_id_enc,humidity,temperature,-0.23552073712220764,-0.05554427955138716,-0.04749581595679,"Risk remains lower mainly because location history (decreases risk), humidity (decreases risk), and temperature (decreases risk)."
r35_c17,2024-11-14,11.8,87.0,27.8,22.1,3,11,0,0,0.0,0.0,0.0,0.0,0.0,309,0.04676705502965937,0,-0.014695167256568754,-0.04298374731156955,-0.0647142138461656,-0.029140237097665427,-0.008272573379624216,-0.017367001910553667,-0.0011520432811954883,-0.0030718169081278292,-0.0006958054632568341,-0.00011165348145672221,-9.26319799469872e-05,-0.006364852006228298,-0.01744213704529567,-0.2469274069523088,grid_id_enc,precipitation,humidity,-0.2469274069523088,-0.0647142138461656,-0.04298374731156955,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and humidity (decreases risk)."
r14_c19,2024-11-19,15.4,92.0,29.2,18.8,1,11,0,0,0.0,0.0,0.0,0.0,0.0,75,0.04561439403241683,0,-0.014597173425397509,-0.05808433342357779,-0.07625188487686545,-0.017750430813628332,-0.0043377710297262916,-0.06223687066314729,-0.00041270677155999633,-0.0008343074920310281,-0.0008934103188401509,-0.0002024620482509806,2.0692074611763156e-05,-0.010705246747551547,-0.022351721614547362,-0.18554632176669403,grid_id_enc,precipitation,month,-0.18554632176669403,-0.07625188487686545,-0.06223687066314729,"Risk remains lower mainly because location history (decreases risk), precipitation (decreases risk), and month (decreases risk)."
